title,address,description,imageLink,tags
Ozzy’s,"66 Nassau St Unit 1/2,Toronto, ON M5T 1M2","Toronto used to have terrible burgers: overcooked hockey pucks on too-big, too-tough buns. But over the last decade, thanks to a renaissance led by the Burger’s Priest, you can now get good burgers all over town. Even in Kensington Market there are two more burger shops (the Burgernator, Top Gun Steak & Burger) within a Burgers, Chicken Wings",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/23558bb0e0d8520126e27c7153f8b2ca-455x200.jpg,"burgers,burger,burgernator,toronto,pucks,steak,shops,hockey,overcooked,buns"
P.G. Clucks,"610 College St,Toronto, ON M6G 1B4","If you’re going to do one thing, do it well. Pawel Grezlikowski took that to heart and has done his thing, fried chicken sandwiches, exceedingly well. Starting with whole legs, Grezlikowski removes the bones before brining the meat, then soaking it in buttermilk. Despite demand at the high-volume, small space (his shop is 200 square Doughnuts, Fried Chicken",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/pg-clucks-455x200.jpg,"chicken,sandwiches,meat,bones,fried,grezlikowski,legs,doughnuts,buttermilk,pawel"
Pablo Cheese Tart,"5990 16th Ave Unit 216,Markham, ON L3P 7R2","Inspired by the made-to-order methods of steak house kitchens and the fearless work of Pablo Picasso came baker Masamitsu Sakimoto’s Pablo Cheese Tarts. Based out of Osaka, Japan, the bakery in Toronto’s Little Japan has formulated the perfect recipe for its beloved cheese tarts, cooking them fresh to order. The cheese tarts are served medium Bakery, Cheesecake",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/PABLOCHEESETART-CHEESETART-455x200.jpg,"cheesecake,recipe,tarts,picasso,cheese,bakery,pablo,steak,sakimoto,masamitsu"
Padella,"1967 Avenue Rd,Toronto, ON M5M 4A3","Nortown’s own Padella is a great little taste of Italy way outside little Italy. Step inside into the warm ambience of modest yet refined decor, which, like the menu, is simple and straightforward, with no distractions, allowing for the flavours of the quality ingredients to be the star of the show. The fare is more Antipasto, Caesar Salad",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/padella-exterior-455x200.jpg,"padella,nortown,caesar,italy,antipasto,salad,menu,modest,ingredients,inside"
Paese,"3827 Bathurst St,North York, ON M3H 3N1","Longtime North York favourite Paese is living up to its name as an icon of Armour Heights. “Paese” is the Italian word for town or village, which takes on a more local and community- and neighbourhood-driven approach by the people behind Paese. Their menu is filled with options of handcrafted and house-made Italian-inspired dishes, each Caesar Salad, Calamari",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/paese-veggie-sandwich-455x200.jpg,"paese,village,calamari,italian,york,town,dishes,neighbourhood,local,north"
Pai Downtown,"18 Duncan Street,,","Michelin-recommended Pai is run by celebrated local chef Nuit Regular and her husband and business partner, Jeff Regular. There are two outposts of the Thai restaurant in the city; the original restaurant, located at 18 Duncan St. opened in 2014, was named after a small village in Northern Thailand where the couple met. On the Soup, Thai",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/11/Snapinsta.app_387268175_1529673667857053_2944357017675120176_n_1080-455x200.webp,"pai,michelin,thai,restaurant,thailand,nuit,chef,duncan,local,located"
Pai Market,"18 Duncan St,Toronto, ON M5H 3G8","Now, some of their favourite flavours are available from a daily lunch counter in a newly expanded section of their Duncan Street restaurant, which is also available for private rental in the evening. Curry, Noodles",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/PAI-MARKET-455x200.jpg,"restaurant,lunch,flavours,curry,noodles,duncan,street,rental,counter,daily"
Pai Northern Thai Kitchen,"18 Duncan St,Toronto, ON M5H 3G8","It was spring of last year when word got out that chef Nuit Regular and her husband Jeff — the couple behind some of the best Thai restaurants in the city — would be opening a new downtown restaurant in the site of a former Golden Griddle. Now, nearly a year and a half later, the new place is finally open. Curry, Noodles",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/PAI-NORTHERN-THAI-KITCHEN-e1596738070790-455x200.jpg,"chef,restaurant,restaurants,thai,nuit,noodles,curry,griddle,word,opening"
Pai Uptown,"2335 Yonge St,Toronto, ON M4P 2E6","Pai is a Thai restaurant run by chef Nuit Regular and her husband and business partner, Jeff Regular. There are two Pai locations in the city—the original restaurant, located at 18 Duncan St. opened in 2014, was named after a small village in Northern Thailand where the couple met. The second location (and Chef Nuit’s Chicken Wings, Curry",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/Pai1-455x200.jpg,"pai,restaurant,thai,nuit,thailand,chef,duncan,curry,chicken,village"
Palgong Tea,"372 Bloor St W,Toronto, ON M5S 1X2","This bubble tea and dessert shop is a South Korean favourite with over 200 locations across the country. Now, Palgong Tea is spreading the sweet goodness across Toronto, too, with eight storefronts currently open and more in the works. Palgong gets its name from the Korean word for 80, which, in Celsius, is the perfect Bubble Tea, Cheesecake",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/222088363_348507620198416_5517242380825596969_n-e1642983397729-455x200.jpg,"palgong,tea,bubble,dessert,korean,toronto,south,celsius,storefronts,cheesecake"
Pancer’s Original Deli,"3856 Bathurst St,North York, ON M3H 3N3","The Pancer family once again owns the Bathurst St. deli that bears their name and has reopened it as Pancer’s Original. Breakfast Sandwiches, Deli",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/PANCERS-DELI-455x200.jpg,"pancer,deli,bathurst,sandwiches,owns,breakfast,st,family,reopened,original"
Pancho y Emiliano,"200 Augusta Ave,Toronto, ON M5T 2L6","Kensington Market’s newest Mexican restaurant — Pancho y Emiliano — takes its name from two of Mexico’s most famous revolutionaries: Emiliano Zapata and Francisco “Pancho” Villa. Ceviche, Churros",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/PANCHO-Y-EMILIANO-455x200.jpg,"pancho,restaurant,mexican,emiliano,zapata,francisco,churros,villa,ceviche,kensington"
Pancho’s Bakery,"214 Augusta Ave,Toronto, ON M5T 2L4","While Mexican food and tacos have seemingly become synonymous with Toronto’s restaurant scene, it’s worth remembering that our southern, southern neighbour actually has a flourishing culinary tradition of leavened bread as well. AndPancho’s Bakery, which was Toronto’s first Mexican bakery when it opened in 2009, is here to make sure we don’t forget that, having opened its third location last week next to Dufferin Station. Bakery, Cheesecake",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/panchoschurros-312x200.jpg,"bakery,andpancho,tacos,culinary,restaurant,cheesecake,toronto,mexican,bread,dufferin"
Pantheon Restaurant,"407 Danforth Ave,Toronto, ON M4K 1P1","Pantheon has been serving authentic Greek cuisine in the heart of Greektown since 1997. It is run by owner Nick Parussis, his wife Olga and their daughter Crystalia. The menu features classic Greek fare, such as roasted lamb, souvlaki and calamari, as well as a variety of dips to put your grilled pita in. Pantheon Calamari, Greek",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/pantheon-455x200.jpg,"pantheon,greektown,greek,cuisine,crystalia,pita,calamari,parussis,olga,nick"
Pantry Rosedale,"1094 Yonge St,Toronto, ON M4W 2L6","Food Dudes partners Adam Minster, Adrian Niman, Brent McClenahan and Matt Blondin have completed their renovation of the former Doria space in Rosedale and reopened it as Pantry by the Food Dudes. Banana Bread, Burgers",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/PANTRY-ROSEDALE-455x200.jpg,"pantry,rosedale,renovation,doria,food,burgers,bread,space,partners,reopened"
Papamio’s,"934 Manning Ave,Toronto, ON M6G 2X4","This trendy cafe in the heart of Seaton Village has Italian favourites like chicken parmesan, cannoli, espresso and a variety of Italian sandwiches, as well as non-Italian fare like their Si! Burrito. A location near Christie Pits makes it perfect for grabbing some take-out for a picnic on warm summer days. For when your nonna Breakfast Sandwiches, Club Sandwiches",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/Papamios-455x200.png,"cafe,burrito,seaton,sandwiches,espresso,christie,cannoli,parmesan,village,breakfast"
Papi Chulo’s Mexicana,"121 Ossington Ave,Toronto, ON M6J 2Z2","Tacos, tequila, Toronto, what could be better? That’s the promise Papi Chulo’s fulfills. Best described as a Mexican snack bar, Papi Chulo’s serves small plate meals, like tacos, salads, and empanadas, but also has fully loaded nachos and fries to share. The made-in-house guac is of the smoother variety. There’s an empanada stuffed with Nutella, Churros, Fajitas",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/papi-chulos-taco-spread-455x200.jpg,"tacos,guac,chulo,tequila,fajitas,empanadas,empanada,nachos,churros,snack"
Par-Tee Putt,"26 Duncan St,Toronto, ON M5V 2B8","Mini-putt might be a strange reminder of high school kisses in black light corners while your mom waited for you in her Buick out front, but now you can be free of those awkward moments at Par-Tee Putt. This new bar is a date night spectacular, especially if you’re wooing the fun-loving type. This place Bar, Caesar Salad",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/PARTEEPUTT-MINIGOLF-455x200.jpg,"putt,mini,bar,salad,place,kisses,caesar,buick,mom,tee"
Paradise Grapevine,"841 Bloor St W,Toronto, Ontario M6G 1M3","Bloorcourt’s Paradise Grapevine steps into the former home of Greek diner Menalon, and it comes to us courtesy of two Bar Volo vets. Christian Davis and Dave Everitt are pretty serious about their wine and beer offerings, with a carefully considered beverage menu that doesn’t care about labels (natural, organic, whatever) and absolutely does care Snack Bar, Wine Bar",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/bars-grapevine-e1557856691316-455x200.jpg,"grapevine,wine,diner,beverage,bar,beer,bloorcourt,menalon,paradise,snack"
Parallel,"217 Geary Ave,Toronto, ON M6H 2C1","Parallel is a Middle Eastern eatery located on the industrial Geary Avenue, which has emerged as somewhat of a destination restaurant row in what is otherwise an industrial strip. The restaurant comes from the same family behind Ozery Bakery, famed for their Morning Rounds and Lavash products that can be found at your local grocers. Falafel, Kebabs",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/parallel-455x200.jpg,"parallel,eatery,restaurant,bakery,avenue,kebabs,located,industrial,falafel,geary"
Paramount Middle Eastern Kitchen,"1250 Bay St,Toronto, ON M5R 2B1","Paramount Fine Foods has opened their 15th location in Toronto’s Yorkville neighbourhood. Falafel, Fries",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/PARAMOUNT-FINE-FOODS-455x200.jpg,"yorkville,toronto,paramount,falafel,foods,fries,neighbourhood,location,15th,opened"
Parcheggio,"2901 Bayview Ave,North York, ON M2K 2S3","Bayview and Sheppard, a neighbourhood conveniently close to the 401 and Bayview Station, for so long was in dire need of more dining destinations. Enter Oliver & Bonacini Hospitality with the aptly-named Parcheggio (Italian for parking lot), where the homemade pasta is fresh, the negronis are flowing, and the magic unfolds in Bayview Village Shopping Burgers, Caesar Salad",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/P1010059-scaled-1-455x200.jpg,"bayview,parcheggio,pasta,dining,bonacini,salad,italian,burgers,neighbourhood,destinations"
Paris Paris,"146 Ossington Ave,Toronto, ON M6J 2Z5","Jonathan Poon, Jesse Fader and Gani Schqueir know what the people want. Since sashaying onto the food scene in hipsterville, Paris Paris has been welcomed with open arms. The room — light filled and unpretentious — acts as a fitting backdrop for a culinary team that is pulling weight in all corners. Chef de cuisine Calamari, Charcuterie",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/paris-paris-455x200.jpg,"paris,hipsterville,culinary,cuisine,chef,charcuterie,room,food,calamari,gani"
Paris Texas,"461 King St W.,Toronto, ON M5V 1K4","The team behind notable destinations like Pizza Wine Disco, Cibo Wine Bar and even Don Alfonso is back again, this time bringing yet another unique nightlife spot to the city. Paris Texas, takes over the former Arcane building on King West, serving up an elevated, upscale way to watch sports while promoting conversation and connection. It’s Bar, Burgers",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/07/paris-texas-food-455x200.jpg,"paris,bar,nightlife,burgers,city,west,disco,destinations,pizza,texas"
Parka Food Co.,"424 Queen St W,Toronto, ON M5V 2A7","At Parka Food Co. they’re making vegan take-away that’s so indulgent and delicious it’s hard to believe how healthy it is. With a mission to provide sustainable fast food, Parka is looking to leave a positive impact on the community, while still serving 100 per cent plant-based food. The menu, composed of five different styles Burgers, Chicken Wings",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/PARKAFOODCO-455x200.jpg,"parka,vegan,burgers,food,chicken,healthy,sustainable,delicious,wings,serving"
Paros,"119 Yorkville Ave.,Toronto, ON M5R 1C4","Drawing inspiration from authentic Greek culinary traditions, the newest restaurant in Yorkville seeks to bring a taste of the Greek islands to Toronto with a menu that features plenty of charcoal grilled meat and seafood, as well as recognizable favourites. Executive Chef Jack Connacher and the talented team have curated an à la carte menu Greek",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/09/paros2-455x200.webp,"restaurant,culinary,yorkville,chef,islands,carte,greek,menu,toronto,grilled"
Parquet,"97 Harbour Street,Toronto, ON M5S 1G4","View this post on Instagram A post shared by @restaurantparquet When Parquet burst onto the Toronto food scene, it instantly won over hearts – and stomachs – with its modern takes on traditional French fare. And, it seems, it became popular for good reason, as the restaurant was recognized as a part of the city’s Bistro, Chicken",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/11/Snapinsta.app_459246673_1484691912922798_2308549008612333699_n_1080-455x200.webp,"restaurantparquet,parquet,restaurant,chicken,bistro,toronto,food,french,popular,stomachs"
